"Fecha","CaudalCuencaPaute","CaudalMol","CotaMol","CaudalMaz","CotaMaz","CaudalSop","CotaSop","CaudalMsf","CotaMsf"
"13/08/2026 00:00:00","82.53543759","148.260524","1988.1635742","82.53543759","2151.33","94.3480797","1315.9279785","30.4702389","791.12"
"12/08/2026 00:00:00","117.61790523083332","120.21868862499996","1987.519454958333","117.61790523083332","2151.309166666667","89.64279367083333","1315.2131042416663","57.77272059583333","791.7616666666668"
"11/08/2026 00:00:00","154.7127824929167","156.1806132083333","1986.1805014458328","154.7127824929167","2150.3616666666667","106.70816117916664","1315.8705749500002","30.17987199166668","790.8408333333333"
"10/08/2026 00:00:00","51.13403563291666","130.00431883333331","1985.0204874625003","51.13403563291666","2150.4375","98.31145052916666","1316.0875803625","16.467704854166666","789.59125"
"09/08/2026 00:00:00","41.90565215208334","104.19334454166663","1983.939112345833","41.90565215208334","2150.8629166666665","107.181864325","1315.9774322583332","14.06002422916667","789.16375"
"08/08/2026 00:00:00","39.60068549416666","144.2578995","1984.4947001125001","39.60068549416666","2151.2775032541667","136.09827641249998","1316.6118164000004","13.249318437499996","789.2608333333334"
"07/08/2026 00:00:00","35.74873509291667","117.73527245833333","1984.611989341667","35.74873509291667","2151.995416666667","145.81707711666667","1316.0065917958334","13.568198833333334","790.6183333333333"
"06/08/2026 00:00:00","44.29459372708333","84.79489512500001","1985.6219177333328","44.29459372708333","2152.2916666666665","109.330697725","1315.5285034208334","14.250208495833336","791.1633333333334"
"05/08/2026 00:00:00","51.91794016166666","105.424846125","1985.800792441667","51.91794016166666","2152.44","101.70928012083333","1315.3425598166668","15.507664049999995","791.3966666666669"
"04/08/2026 00:00:00","57.89372298708332","120.53359654166668","1986.0829061708328","57.89372298708332","2152.551666666666","123.7104395958333","1315.5138549833332","18.313242675","791.8720833333333"
"03/08/2026 00:00:00","58.90103246083333","110.66773095833332","1985.8325032249988","58.90103246083333","2152.7875000000004","108.88249229166668","1315.4370066375002","21.92699475","792.2741666666666"
"02/08/2026 00:00:00","52.98936986125","92.56137025","1985.7579575875","52.98936986125","2152.7050000000004","79.17762876249999","1315.5013427791666","16.8360717625","792.2116666666667"
"01/08/2026 00:00:00","58.89511898125","103.47904058333332","1985.6025408083333","58.89511898125","2152.775833333333","116.58636003750004","1315.2007598833331","20.91234668333333","791.6554166666668"
