Fecha,CaudalCuencaPaute,CaudalMol,CotaMol,CaudalMaz,CotaMaz,CaudalSop,CotaSop,CaudalMsf,CotaMsf
"31/08/2021 00:00:00",78.3942875,106.64583333333333,1982.9771729,46.126359343333334,2146.78,119.16108304166667,1315.7208252,27.791237125,790.06
"30/08/2021 00:00:00",87.8305,119.2375,1983.5834961,51.92473152125,2147.09,120.9588474875,1315.9351807,19.981797454166667,788.97
"29/08/2021 00:00:00",69.876575,91.90416666666667,1983.5133057,40.13855052541667,2147.44,91.44577244583333,1315.8723145,13.80099645,787.56
"28/08/2021 00:00:00",71.83220833333333,93.6,1983.6080322,44.12135314875,2147.66,112.3623744125,1315.9970703,15.591312645833334,786.85
"27/08/2021 00:00:00",64.96010833333334,107.00416666666666,1984.3880615,36.26035641208333,2147.85,139.5045222125,1316.2832031,13.524883725,785.83
"26/08/2021 00:00:00",72.36131666666667,142.5875,1985.4689941,39.98555777125,2148.36,142.43667505416667,1315.802124,13.6537614875,785.06
"25/08/2021 00:00:00",80.2778375,147.45416666666668,1985.4786377,44.8499026,2149.0837402,141.92939450833333,1315.6384277,13.365043825,784.51
"24/08/2021 00:00:00",83.61528333333334,127.9375,1985.354126,52.82966137291667,2149.79,145.10202850833332,1315.6949463,17.652177779166667,786.27
"23/08/2021 00:00:00",122.88869583333333,100.27083333333333,1985.7700195,88.14203933541667,2150.29,122.20973064166667,1314.4432373,32.33966173333334,789.64
"22/08/2021 00:00:00",109.80475,105.49166666666666,1986.2131348,67.57926779291667,2150.159668,99.19761700416667,1315.9351807,13.700346141666667,788.62
"21/08/2021 00:00:00",72.96114166666666,67.96666666666667,1986.1911621,50.02178778541667,2150.03,118.25708817083333,1315.9882812,15.353543295833333,788
"20/08/2021 00:00:00",93.80810833333334,131.90833333333333,1987.6265869,58.09475163458333,2149.97,152.49616984166667,1315.5946045,18.914299608333334,787.21
"19/08/2021 00:00:00",116.5800125,135.34166666666667,1988.2626953,75.87180503125,2150.37,141.4702076125,1315.4263916,23.6482601875,788.7
"18/08/2021 00:00:00",131.53479166666668,131.53333333333333,1988.4512939,84.32811598833334,2150.56,140.93996085833334,1315.9069824,26.569771308333333,788.84
"17/08/2021 00:00:00",186.78379583333333,147.725,1988.7347412,132.02840057125,2150.65,130.21638548333334,1316.0511475,32.6732122625,789
"16/08/2021 00:00:00",110.52435,116.14583333333333,1988.1986084,75.57675186833333,2150.21,131.5312249,1315.979126,17.441834558333333,786.73
"15/08/2021 00:00:00",80.22176666666667,116.4875,1988.6364746,46.83057011541667,2150.19,112.38500026666667,1315.6506348,16.09013882083333,786.39
"14/08/2021 00:00:00",96.1260875,96.425,1988.5285645,61.02632057,2150.598877,126.29937413333333,1315.7841797,19.185114358333333,786.43
"13/08/2021 00:00:00",120.42916666666666,127.31666666666666,1989.3752441,79.29608940583333,2150.67,131.85098696666665,1315.9703369,25.702938508333332,786.2
"12/08/2021 00:00:00",110.6719125,115.05833333333334,1989.5428467,70.8207511575,2150.7,126.0666578875,1316.0771484,47.029576070833336,787.13
"11/08/2021 00:00:00",144.58992083333334,117.0625,1989.9604492,102.76226648958334,2150.77,125.87299677083334,1316.2301025,65.53695555,789.7
"10/08/2021 00:00:00",116.0048875,114.4375,1990.2579346,77.27682554166667,2150.48,130.91044594583335,1315.9436035,44.086839733333335,787.6
"09/08/2021 00:00:00",74.7457,144.88333333333333,1990.8544922,41.077684490416665,2150.44,136.3018756,1315.9436035,12.451975220833333,785.73
"08/08/2021 00:00:00",72.69340416666667,135.75,1990.5877686,39.841062422916664,2151.13,139.71785220416666,1315.3016357,12.733119045833334,786.01
"07/08/2021 00:00:00",80.8663625,131.75416666666666,1990.6860352,46.548904397916665,2151.8,120.9446726375,1315.194458,14.118501933333333,786.51
"06/08/2021 00:00:00",79.510875,140.28333333333333,1990.3254395,43.99984700458333,2152.35,123.65955441666667,1315.7471924,13.113603704166668,785.99
"05/08/2021 00:00:00",90.53747083333333,97.91666666666667,1989.7104492,53.9121802275,2153.01,123.94814229583334,1315.802124,16.2685601875,788.93
"04/08/2021 00:00:00",104.91097916666666,146,1990.6229248,69.77536194208334,2153.08,138.75272300416665,1316.4246826,20.107412658333335,789.33
"03/08/2021 00:00:00",183.7267375,251.80416666666667,1990.4245605,124.47188794083333,2153.47,129.06624452083332,1316.3812256,39.760566895833335,789.98
"02/08/2021 00:00:00",283.8135375,222.9125,1990.7851562,222.20217778458334,2154.09,123.67478642083333,1316.6043701,39.98799691666667,791.12
"01/08/2021 00:00:00",113.72503333333333,109.79166666666667,1989.2541504,87.38121356958334,2153.56,108.49101802083334,1316.5494385,22.881254783333333,790.88
