Fecha,CaudalCuencaPaute,CaudalMol,CotaMol,CaudalMaz,CotaMaz,CaudalSop,CotaSop,CaudalMsf,CotaMsf
"30/11/2024 00:00:00",28.953429166666666,11.191187791666668,1982.9509277,17.551483486666665,2112.41,0,1313.7947998,6.7739209916666665,785.83
"29/11/2024 00:00:00",32.65497083333333,10.985761291666666,1982.5201416,21.894317284583334,2112.034,0,1313.7600098,7.6305327125,785.48
"28/11/2024 00:00:00",42.7400875,34.380058291666664,1982.1411133,26.76490790125,2111.555,31.1369715875,1313.8775635,8.583559041666666,785.3
"27/11/2024 00:00:00",38.725141666666666,38.005466166666665,1981.6883545,24.365066127916666,2111.385,36.52945689444444,1315.3660889,5.812959033333334,784.52
"26/11/2024 00:00:00",22.5679375,35.83134429166667,1981.364624,10.170487955416666,2111.344,47.922242958333335,1315.493042,5.544396220833334,784.33
"25/11/2024 00:00:00",21.385608333333334,20.469413375,1982.039,10.44347935125,2111.614,49.396367794117644,1314.6798096,5.7507220666666665,784.19
"24/11/2024 00:00:00",26.212725,10.100071125,1982.586,15.918588348333333,2111.676,0,1315.689209,5.473325229166667,784.11
"23/11/2024 00:00:00",24.968020833333334,11.111170916666667,1982.2393799,13.892165586666666,2111.33,0,1315.689209,5.846479179166667,783.98
"22/11/2024 00:00:00",20.789916666666667,15.68155925,1981.8673096,10.114343980416667,2111.03,23.424242033333332,1315.6804199,5.0836040875,783.85
"21/11/2024 00:00:00",19.421208333333333,27.646555666666668,1981.5092773,7.548254830833334,2110.795,29.774046764285714,1315.7773438,3.6672088666666665,783.77
"20/11/2024 00:00:00",20.342016666666666,18.023421208333332,1981.1679688,9.79669568,2111.07,41.615146571428575,1314.5550537,3.52278295,783.65
"19/11/2024 00:00:00",21.42075,19.84448125,1981.446167,9.613453603333333,2111.05,36.289592488888886,1314.6885986,3.032798075,783.46
"18/11/2024 00:00:00",22.1411,11.660447666666666,1981.2636719,10.42266932875,2111.04,24.84312215,1315.1433105,3.1168509291666666,783.34
"17/11/2024 00:00:00",21.4306,9.723050125,1981.1820068,11.710472414166667,2110.81,22.6002008,1315.7773438,4.075834483333334,783.35
"16/11/2024 00:00:00",20.693441666666665,10.132495666666667,1980.8986816,10.7123282025,2110.55,25.711390475,1315.7685547,4.8108041625,783.4
"15/11/2024 00:00:00",19.77542083333333,42.26481054166667,1980.796875,6.757308388333334,2110.31,35.70315614761905,1314.7957764,4.776683791666667,783.4
"14/11/2024 00:00:00",20.694008333333333,41.39642270833333,1980.4432373,6.7261417975,2110.816,33.546009531578946,1315.055542,4.809938345833333,783.45
"13/11/2024 00:00:00",20.464383333333334,32.88138008333333,1979.9194336,8.234334165416668,2111.284,42.382577991304345,1314.5550537,5.05534175,783.48
"12/11/2024 00:00:00",21.992533333333334,20.538034791666668,1980.4318848,9.717480015833333,2111.564,40.9612242875,1313.8214111,4.6203263125,783.44
"11/11/2024 00:00:00",23.928933333333333,12.038265625,1981.443,12.0168112275,2111.553,40.02505448235294,1315.3660889,5.071727783333333,783.59
"10/11/2024 00:00:00",24.8157625,12.364904208333334,1982.264,12.393896835416667,2111.285,30.61835109230769,1314.3654785,5.435874225,783.88
"09/11/2024 00:00:00",17.893166666666666,43.58269558333333,1982.6077881,7.930756127083334,2111.014,50.00660396,1315.7071533,5.254762179166667,784.12
"08/11/2024 00:00:00",19.468979166666667,80.835536375,1982.6894531,4.797179195833333,2111.458,74.5007044375,1315.1085205,5.484878720833334,784.42
"07/11/2024 00:00:00",18.799391666666665,88.56295741666666,1982.4042969,5.750254568333333,2112.89,76.9123874,1315.7330322,5.9463432125,784.63
"06/11/2024 00:00:00",30.469545833333335,92.46967370833333,1982.0498047,13.651234612083334,2114.244,70.07098379166666,1315.2504883,6.315054933333333,784.85
"05/11/2024 00:00:00",27.898520833333333,48.74382658333333,1981.1654053,15.948419035,2115.51,67.42545894583333,1314.456665,6.911019370833333,785.1
"04/11/2024 00:00:00",31.790570833333334,26.254593083333333,1981.8980713,19.5932961025,2115.99,43.03408118235294,1315.3400879,7.650487254166666,785.39
"03/11/2024 00:00:00",39.007754166666665,13.222624,1982.0533447,25.796314197916665,2115.93,25.0328443,1315.1715088,7.964304916666666,785.64
"02/11/2024 00:00:00",38.257625,36.14811520833333,1981.6005859,23.175337406666667,2115.42,53.23720937857143,1314.8927002,7.918162266666666,786.23
"01/11/2024 00:00:00",35.43109583333333,18.513897125,1981.6242676,19.89886465958333,2115.23,40.60099624615385,1315.0731201,9.8516033125,787.17
