Fecha,CaudalCuencaPaute,CaudalMol,CotaMol,CaudalMaz,CotaMaz,CaudalSop,CotaSop,CaudalMsf,CotaMsf
"31/03/2025 00:00:00",199.22347083333332,219.58654058333335,1990.6158447,167.84075127958334,2153.61,120.34104810416666,1314.0904541,150.91640942083333,765.9
"30/03/2025 00:00:00",189.41644583333334,150.74975108333334,1990.3325195,172.86409610208332,2153.88,90.0670379625,1314.3654785,127.39146951666666,766.45
"29/03/2025 00:00:00",155.61831666666666,117.75098325,1988.5250244,131.07818816833333,2153.5,123.15749589583334,1315.6086426,109.09497794583334,769.75
"28/03/2025 00:00:00",113.52047916666666,112.11505216666667,1988.616333,86.4580938375,2153.14,96.12770517083334,1315.3485107,96.058726325,773.95
"27/03/2025 00:00:00",99.28145416666666,74.26310658333334,1988.1011963,76.85494472416667,2153.11,103.21260259583333,1314.3956299,69.49945414583334,781.2
"26/03/2025 00:00:00",81.2249875,93.4778835,1988.9813232,51.419782551666664,2152.82,110.531014825,1315.5732422,64.83620270416667,785.23
"25/03/2025 00:00:00",82.6056875,101.81415166666666,1989.432,56.728606075,2152.99,123.60687888333334,1314.5992432,53.6985383375,788.84
"24/03/2025 00:00:00",100.5440375,148.30125145833333,1990.252,73.3129329975,2153.12,123.46041052083334,1315.1433105,70.5440554,791.24
"23/03/2025 00:00:00",151.92041666666665,113.17838154166667,1989.5181885,122.17050583333334,2153.58,94.20581942083334,1314.3956299,89.29535384583333,792.11
"22/03/2025 00:00:00",126.6977875,109.01864033333334,1988.8830566,91.93996689,2153.28,84.55382087916666,1315.0009766,80.52898930416667,791.67
"21/03/2025 00:00:00",88.3002875,84.84378783333334,1988.0942383,63.87818902875,2153.09,119.5195234625,1314.6710205,71.8253037875,792.03
"20/03/2025 00:00:00",84.97424583333333,96.45498116666667,1989.1541748,61.303622765,2153.05,121.52508567916666,1314.8399658,88.5471414375,791.27
"19/03/2025 00:00:00",90.3717125,109.99067529166666,1990.0078125,69.90730480875,2153.12,116.0416073875,1314.4920654,109.31403587916667,791.12
"18/03/2025 00:00:00",106.01459166666666,132.95371791666668,1990.166626,89.41293317125,2153.31,111.94342336666666,1314.4302979,128.2739952125,791.15
"17/03/2025 00:00:00",107.81009583333334,109.60713916666667,1989.5076904,95.89530894083333,2153.61,106.83495818333333,1315.3572998,128.97497300416666,790.99
"16/03/2025 00:00:00",108.68499583333333,79.43657904166666,1989.4278564,96.37465033916666,2153.63,102.50480241666666,1315.2504883,117.22999566666667,790.97
"15/03/2025 00:00:00",138.84817916666665,116.90497016666667,1990.0622559,118.65387149,2153.39,117.61473449583333,1314.0377197,170.80083712083334,792.47
"14/03/2025 00:00:00",136.18822916666667,116.24451345833333,1990.1674805,105.97692725708333,2153.18,117.4625860625,1314.3306885,190.65349664166666,792.38
"13/03/2025 00:00:00",103.21281666666667,119.28418266666667,1990.083252,77.39313540833334,2153.04,120.60177855,1315.5366211,133.68827754166668,792.44
"12/03/2025 00:00:00",106.42848333333333,118.81217579166666,1990.255249,83.14352684166667,2153.08,125.684807975,1314.0904541,122.64416173333333,792.45
"11/03/2025 00:00:00",123.22422083333333,116.49089595833334,1990.496582,99.99059349375,2153.24,125.39545447916667,1314.456665,182.7062637375,792.19
"10/03/2025 00:00:00",110.28302083333334,150.25023658333333,1990.8834229,85.39961253041666,2153.16,120.41253307083333,1315.5823975,108.2612020875,792.43
"09/03/2025 00:00:00",142.09466666666665,126.25452991666667,1990.973877,114.32172662041667,2153.5,90.2604937,1315.4488525,124.48615022916667,792.46
"08/03/2025 00:00:00",151.18314583333333,186.187230625,1990.8588867,122.04265490041666,2153.4,124.98112554166667,1315.6525879,130.25955438333332,792.58
"07/03/2025 00:00:00",174.01989583333332,199.62742666666668,1991.0300293,149.6536278475,2153.71,110.45072601666666,1315.7246094,191.41637045,792.44
"06/03/2025 00:00:00",205.5496875,211.33947308333333,1990.7124023,177.1852225725,2154,104.19978352083334,1315.1890869,218.18868002083335,792.53
"05/03/2025 00:00:00",225.88825416666666,238.93767654166666,1990.7957764,189.1761989475,2154.09,88.02376974166667,1315.2871094,250.57690758333334,792.13
"04/03/2025 00:00:00",281.685,325.00762454166664,1990.7755127,236.25524328458334,2154.17,99.24814985833333,1314.723999,222.02698811666667,792.13
"03/03/2025 00:00:00",413.20635833333336,368.43288558333336,1990.8483887,355.2716536229167,2154.6,83.01837109166667,1314.2692871,340.5967388916667,792.53
"02/03/2025 00:00:00",269.8608541666667,237.34067975,1990.8509521,223.51320676458334,2154.25,86.26295832916666,1314.3654785,357.0041849291667,792.42
"01/03/2025 00:00:00",176.98997916666667,131.48747354166667,1990.8896484,164.76894065208333,2153.92,106.63385607916666,1314.706543,348.9193369916667,792.25
