"Fecha","CaudalCuencaPaute","CaudalMol","CotaMol","CaudalMaz","CotaMaz","CaudalSop","CotaSop","CaudalMsf","CotaMsf"
"10/01/2026 00:00:00","27.341706739444444","21.05332627777778","1988.2095857333327","27.341706739444444","2136.955","18.288507038888888","1315.6035902333338","21.85250257222222","790.586388888889"
"09/01/2026 00:00:00","26.86388171291668","52.34624545833333","1988.0718435708327","26.86388171291668","2136.746322429167","34.1873984875","1315.5985412666664","19.45215794166667","788.9675416666668"
"08/01/2026 00:00:00","15.681876095833331","125.34831950000002","1987.3347676625","15.681876095833331","2137.4216666666666","101.94130507500002","1316.8388214083336","13.363289120833334","788.1754999999998"
"07/01/2026 00:00:00","18.201769835833336","84.10503737499998","1987.4279672916664","18.201769835833336","2138.4733333333334","106.24001173333336","1316.7285003666664","14.87451420416667","788.4768333333333"
"06/01/2026 00:00:00","19.478043865","101.52686566666668","1987.7784400333328","19.478043865","2138.987916666667","94.01052363333332","1316.70288085","17.399711562500002","788.024375"
"05/01/2026 00:00:00","15.48381317125","88.42612225","1988.2352264833335","15.48381317125","2139.9579166666667","122.78874196249997","1316.8306732291665","13.941647608333334","787.6984583333333"
"04/01/2026 00:00:00","23.84411613416667","71.68251425000001","1987.883725833333","23.84411613416667","2140.474166666667","35.721560691666674","1315.3820393916667","13.986538895833332","788.284"
"03/01/2026 00:00:00","27.393604820416662","42.46843116666667","1987.611231525","27.393604820416662","2140.613333333333","43.18055450416667","1315.202692670833","18.512101158333333","788.6122083333333"
"02/01/2026 00:00:00","42.20730448375001","30.17357845833334","1987.825273745833","42.20730448375001","2140.3862479666664","27.710731191666667","1315.8997243375002","23.594820833333333","788.3083333333334"
"01/01/2026 00:00:00","54.07378877333334","22.429600291666663","1987.545450195833","54.07378877333334","2139.7566666666667","24.235551141666665","1316.222427375","18.081340516666668","788.7791666666666"
