Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"30/04/2022 00:00:00",37362.198678,18739.897512,3745.919912,9813.251254,5063.13
"29/04/2022 00:00:00",25929.119382,14073.440288,1426.90333,6239.763764,4189.012
"28/04/2022 00:00:00",26289.724442,13941.630726,2063.542833,6197.800883,4086.75
"27/04/2022 00:00:00",28462.520119,14841.393814,2591.302807,7212.453498,3817.37
"26/04/2022 00:00:00",24223.381882,11683.759052,3753.539816,5750.483014,3035.6
"25/04/2022 00:00:00",22798.693808,11994.582187,2545.206249,6111.905372,2147
"24/04/2022 00:00:00",20537.899972,12329.852504,685.554364,4389.243104,3133.25
"23/04/2022 00:00:00",25201.688758,15358.483731,232.160832,6409.381195,3201.663
"22/04/2022 00:00:00",29031.287531,18047.613231,0,6913.6943,4069.98
"21/04/2022 00:00:00",27808.757383,17504.628819,707.124875,7586.103689,2010.9
"20/04/2022 00:00:00",23209.456277,14322.437571,368.746234,6417.632472,2100.64
"19/04/2022 00:00:00",31050.186707,18086.658316,1602.07954,9399.368851,1962.08
"18/04/2022 00:00:00",27013.583507,15370.347517,1745.656803,7992.609187,1904.97
"17/04/2022 00:00:00",20072.489651,11122.696703,1667.181348,5509.8616,1772.75
"16/04/2022 00:00:00",24925.628548,13871.197872,1720.161884,7222.548792,2111.72
"15/04/2022 00:00:00",19890.470366,12001.414673,988.368211,6359.287482,541.4
"14/04/2022 00:00:00",20321.599126,12444.945247,1571.863733,6304.790146,0
"13/04/2022 00:00:00",22465.971038,13384.354581,1819.619549,7261.996908,0
"12/04/2022 00:00:00",23693.465014,14147.530034,1826.597004,7719.337976,0
"11/04/2022 00:00:00",22834.031983,13911.806615,1739.958423,7182.266945,0
"10/04/2022 00:00:00",19553.956526,13067.792963,562.506374,5923.657189,0
"09/04/2022 00:00:00",23711.198401,15760.742706,5.761,7944.694695,0
"08/04/2022 00:00:00",30093.035526,18498.873865,1719.521285,9874.640376,0
"07/04/2022 00:00:00",29050.308776,17872.885177,1802.112167,9375.311432,0
"06/04/2022 00:00:00",24865.870742,15462.404625,1801.47502,7601.991097,0
"05/04/2022 00:00:00",28018.832415,17447.624183,1801.571332,8769.6369,0
"04/04/2022 00:00:00",24067.230465,15364.317736,1746.581539,6956.33119,0
"03/04/2022 00:00:00",17758.432601,11058.23975,3122.155971,3578.03688,0
"02/04/2022 00:00:00",19551.897466,10753.82886,3166.08473,5631.983876,0
"01/04/2022 00:00:00",28396.764018,18235.522432,1299.381864,8861.859722,0
