Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"31/08/2022 00:00:00",36480.283606,19952.061715,1505.333442,9042.438449,5980.45
"30/08/2022 00:00:00",30736.39277,16077.702127,1700.637883,7804.42276,5153.63
"29/08/2022 00:00:00",29703.397395,17042.608632,2615.508063,9252.3807,792.9
"28/08/2022 00:00:00",35541.225977,20490.660913,3394.375414,11019.99965,636.19
"27/08/2022 00:00:00",37869.0677,21185.097136,4078.920032,11383.890532,1221.16
"26/08/2022 00:00:00",35774.664736,20731.469477,2748.174095,10553.101164,1741.92
"25/08/2022 00:00:00",35051.406788,19943.27185,2681.985179,10367.919759,2058.23
"24/08/2022 00:00:00",32689.589048,19266.166103,2510.55483,10106.208115,806.66
"23/08/2022 00:00:00",33404.709235,19992.500625,1980.769822,10239.128788,1192.31
"22/08/2022 00:00:00",31499.604085,17580.986699,2166.01747,8920.099916,2832.5
"21/08/2022 00:00:00",25108.688945,12835.797062,602.802267,6474.589616,5195.5
"20/08/2022 00:00:00",27792.010084,15619.840282,2423.82804,8296.341762,1452
"19/08/2022 00:00:00",33530.441402,18479.44188,2821.60611,9592.643412,2636.75
"18/08/2022 00:00:00",30723.942078,17715.052552,2579.901932,9058.337594,1370.65
"17/08/2022 00:00:00",28080.561956,16348.047362,2302.873757,8322.140837,1107.5
"16/08/2022 00:00:00",28630.232793,16876.677381,1744.403659,8110.021753,1899.13
"15/08/2022 00:00:00",28187.420663,16497.854577,1356.178414,7636.147672,2697.24
"14/08/2022 00:00:00",21036.78252,15072.871295,405.795142,3888.506083,1669.61
"13/08/2022 00:00:00",23405.758701,14280.723756,3175.085826,4068.999119,1880.95
"12/08/2022 00:00:00",28449.561753,15030.766677,3725.117446,4564.10763,5129.57
"11/08/2022 00:00:00",28145.742269,16545.469728,946.069573,6295.642968,4358.56
"10/08/2022 00:00:00",28772.336497,16983.468371,627.403713,8051.524413,3109.94
"09/08/2022 00:00:00",27682.2487,17173.428561,853.499796,8478.890343,1176.43
"08/08/2022 00:00:00",26773.854584,16231.787306,356.928185,7298.879093,2886.26
"07/08/2022 00:00:00",22600.3609,14352.158433,171.13041,5745.382057,2331.69
"06/08/2022 00:00:00",25301.358297,15178.64816,0,6869.270137,3253.44
"05/08/2022 00:00:00",30516.051105,18235.574788,670.436778,7694.769539,3915.27
"04/08/2022 00:00:00",30710.780269,17460.171252,1069.776319,8037.982698,4142.85
"03/08/2022 00:00:00",29044.936274,17101.92154,606.472832,8150.541902,3186
"02/08/2022 00:00:00",27760.714806,16930.938564,685.411232,8565.74501,1578.62
"01/08/2022 00:00:00",27563.701029,16128.442738,921.483248,8106.225043,2407.55
