Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"28/02/2023 00:00:00",15162.79134,8130.410261,1216.922934,4766.846145,1048.612
"27/02/2023 00:00:00",18796.34889,9375.778836,1214.012839,5487.937215,2718.62
"26/02/2023 00:00:00",13271.583128,5931.804169,887.355651,3485.823308,2966.6
"25/02/2023 00:00:00",19871.383439,9363.924599,1168.728651,5417.500189,3921.23
"24/02/2023 00:00:00",11368.454472,3690.779478,315.186431,2153.628563,5208.86
"23/02/2023 00:00:00",11932.368525,3898.456998,0,2272.721527,5761.19
"22/02/2023 00:00:00",11815.394506,3915.504396,0,2285.01011,5614.88
"21/02/2023 00:00:00",10190.990373,3117.482437,1647.422592,1806.215344,3619.87
"20/02/2023 00:00:00",9082.618778,3140.137697,0,1838.351081,4104.13
"19/02/2023 00:00:00",10558.934885,2710.219652,0,1586.835233,6261.88
"18/02/2023 00:00:00",7425.27663,3335.359317,0,1896.917313,2193
"17/02/2023 00:00:00",10596.9841,4813.757464,727.234214,2820.992422,2235
"16/02/2023 00:00:00",10496.841925,5116.792155,618.75544,3016.16433,1745.13
"15/02/2023 00:00:00",11483.322278,5484.762664,1081.139365,3199.300249,1718.12
"14/02/2023 00:00:00",16498.944374,8947.410681,1087.521309,5282.302384,1181.71
"13/02/2023 00:00:00",14043.994153,7166.98014,1293.92793,4194.376083,1388.71
"12/02/2023 00:00:00",9568.110148,4340.691749,951.04517,2545.173229,1731.2
"11/02/2023 00:00:00",17937.74126,9315.728812,1422.089249,5447.753199,1752.17
"10/02/2023 00:00:00",20228.820034,10135.477539,1044.139276,5967.053219,3082.15
"09/02/2023 00:00:00",14783.643118,6760.382483,1149.008427,3934.632208,2939.62
"08/02/2023 00:00:00",14252.453557,7188.925534,1016.648924,4235.459099,1811.42
"07/02/2023 00:00:00",11138.488102,5530.579453,553.079257,3195.209392,1859.62
"06/02/2023 00:00:00",7702.898076,3671.359066,514.19304,2066.94597,1450.4
"05/02/2023 00:00:00",10058.15694,5454.84758,939.702842,2606.606518,1057
"04/02/2023 00:00:00",17651.428557,9143.454237,1474.829736,5342.534584,1690.61
"03/02/2023 00:00:00",24431.504587,12498.820158,1733.058955,7308.005474,2891.62
"02/02/2023 00:00:00",22393.095805,10622.270744,1550.802502,6198.984559,4021.038
"01/02/2023 00:00:00",19152.417923,9965.075956,1342.284494,5831.327473,2013.73
