Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"31/12/2022 00:00:00",7301.629823,3226.675435,793.74661,1685.987778,1595.22
"30/12/2022 00:00:00",16933.683412,8710.743139,2071.115676,5079.434597,1072.39
"29/12/2022 00:00:00",20223.680043,11713.028458,1261.716887,6841.534698,407.4
"28/12/2022 00:00:00",18689.987666,9716.137464,1431.517015,5623.253187,1919.08
"27/12/2022 00:00:00",17167.676656,9672.37023,869.22654,5487.339886,1138.74
"26/12/2022 00:00:00",8619.815248,3923.097572,541.04144,2203.786236,1951.89
"25/12/2022 00:00:00",11834.671386,6028.274002,1678.161171,3491.736213,636.5
"24/12/2022 00:00:00",20097.447024,10865.99624,1378.361533,6374.209251,1478.88
"23/12/2022 00:00:00",27081.231576,14767.616064,2134.185727,8561.259785,1618.17
"22/12/2022 00:00:00",27185.868056,14786.376704,2980.485824,8655.635528,763.37
"21/12/2022 00:00:00",25417.050824,14618.076872,1847.381569,7938.012383,1013.58
"20/12/2022 00:00:00",20377.87544,11054.23181,1763.376762,6064.136868,1496.13
"19/12/2022 00:00:00",19359.104491,9298.976535,1503.424356,5335.1036,3221.6
"18/12/2022 00:00:00",14224.997807,7487.381553,743.913775,4257.072479,1736.63
"17/12/2022 00:00:00",11322.065113,6325.820854,995.026484,3592.667775,408.55
"16/12/2022 00:00:00",13534.562258,7744.152748,932.506898,4493.672612,364.23
"15/12/2022 00:00:00",18413.739529,10594.967377,1026.505562,6030.15659,762.11
"14/12/2022 00:00:00",17255.737626,9388.106659,2096.725418,5430.405549,340.5
"13/12/2022 00:00:00",25690.844283,14318.306029,2482.872128,8164.906126,724.76
"12/12/2022 00:00:00",22557.074475,12980.859971,1640.814113,7399.700391,535.7
"11/12/2022 00:00:00",12247.328586,7197.665044,648.544993,4166.998549,234.12
"10/12/2022 00:00:00",18988.669074,11091.180812,1399.056124,6347.182138,151.25
"09/12/2022 00:00:00",26230.322619,15385.375952,1962.574884,8726.671783,155.7
"08/12/2022 00:00:00",24644.435214,14824.60722,1432.659231,8130.918763,256.25
"07/12/2022 00:00:00",22453.915159,12876.568358,1768.769588,7470.197213,338.38
"06/12/2022 00:00:00",23519.268105,13414.979957,2157.977546,7592.060602,354.25
"05/12/2022 00:00:00",20754.343143,11723.368176,1976.485347,6700.26962,354.22
"04/12/2022 00:00:00",14530.515907,8243.93046,1182.541418,4690.244029,413.8
"03/12/2022 00:00:00",18660.630328,10207.408946,2194.372112,5852.77927,406.07
"02/12/2022 00:00:00",27539.243198,15431.630551,2550.109371,8833.553276,723.95
"01/12/2022 00:00:00",28522.403827,15921.188317,2706.567375,9195.828135,698.82
