Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"31/07/2023 00:00:00",35256.927283,18390.455615,2268.644969,9817.916699,4779.91
"30/07/2023 00:00:00",34051.517467,18327.128627,1252.676802,10501.372038,3970.34
"29/07/2023 00:00:00",33126.048574,17964.045032,2256.035659,10253.977883,2651.99
"28/07/2023 00:00:00",32137.972648,18491.720055,1629.811695,10424.312898,1592.128
"27/07/2023 00:00:00",34021.510672,19799.304103,2191.726042,10961.930527,1068.55
"26/07/2023 00:00:00",35942.004765,20466.421662,2563.819566,11186.263537,1725.5
"25/07/2023 00:00:00",36405.59179,20503.764498,2562.688919,11028.661373,2310.477
"24/07/2023 00:00:00",31262.124064,17667.264905,2367.474334,9089.264825,2138.12
"23/07/2023 00:00:00",27769.706201,15289.846598,2195.511418,7549.468185,2734.88
"22/07/2023 00:00:00",29869.945155,14823.55936,3443.895053,7595.130742,4007.36
"21/07/2023 00:00:00",35220.631683,18131.952459,3775.803525,8271.493699,5041.382
"20/07/2023 00:00:00",34428.92919,18017.364063,3769.982684,9774.462443,2867.12
"19/07/2023 00:00:00",35827.821775,18389.118722,2427.463529,10049.119524,4962.12
"18/07/2023 00:00:00",35983.04029,19319.261275,2327.269852,10442.429163,3894.08
"17/07/2023 00:00:00",31446.647281,18359.001234,1468.505352,8861.640695,2757.5
"16/07/2023 00:00:00",25692.107911,15519.715205,824.295793,8864.346913,483.75
"15/07/2023 00:00:00",31407.192438,17452.222911,2920.059746,9981.619781,1053.29
"14/07/2023 00:00:00",33803.559642,18530.38675,3367.617612,10350.68528,1554.87
"13/07/2023 00:00:00",36821.472146,19869.020609,2897.515665,10928.475872,3126.46
"12/07/2023 00:00:00",34560.036774,18229.259951,2349.141469,10178.045354,3803.59
"11/07/2023 00:00:00",35141.476307,19111.624542,2541.180466,10652.201299,2836.47
"10/07/2023 00:00:00",33454.732333,18589.619558,2041.283347,10046.439428,2777.39
"09/07/2023 00:00:00",31895.54888,17204.490341,0,9620.938539,5070.12
"08/07/2023 00:00:00",25763.867003,14485.334652,764.981283,8071.301068,2442.25
"07/07/2023 00:00:00",29581.37913,17624.052537,1152.61993,9955.116663,849.59
"06/07/2023 00:00:00",32853.609393,18622.615772,2683.907876,10490.355745,1056.73
"05/07/2023 00:00:00",38645.47614,21560.588305,3477.081487,11488.186348,2119.62
"04/07/2023 00:00:00",35200.409145,19805.251283,2689.128193,10968.019669,1738.01
"03/07/2023 00:00:00",33035.645604,19139.61366,857.636931,10590.155013,2448.24
"02/07/2023 00:00:00",31355.562806,18061.7744,617.314908,9793.413498,2883.06
"01/07/2023 00:00:00",33394.768123,18839.542169,180.787112,10309.668842,4064.77
