Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"31/10/2024 00:00:00",1013.88,0,0,0,1013.88
"30/10/2024 00:00:00",515.74,0,0,0,515.74
"29/10/2024 00:00:00",2002.948455,1098.566106,0,626.892349,277.49
"28/10/2024 00:00:00",4229.322541,2580.978897,0,1477.093644,171.25
"27/10/2024 00:00:00",2407.966986,1398.897545,0,824.689441,184.38
"26/10/2024 00:00:00",3562.005743,2110.183003,0,1232.94274,218.88
"25/10/2024 00:00:00",4689.702936,2467.013797,583.241792,1446.447347,193
"24/10/2024 00:00:00",17420.18857,10010.941246,1348.04104,5884.566284,176.64
"23/10/2024 00:00:00",17858.490915,10422.063456,1128.589283,6139.678176,168.16
"22/10/2024 00:00:00",21642.165174,12665.155373,1413.564416,7422.205385,141.24
"21/10/2024 00:00:00",20715.088564,12123.928004,1303.689808,7086.350752,201.12
"20/10/2024 00:00:00",15680.352248,8741.088449,1323.320369,5153.24343,462.7
"19/10/2024 00:00:00",15724.410052,9090.454876,802.516342,5293.268834,538.17
"18/10/2024 00:00:00",14658.498214,8493.35952,687.596999,4939.671695,537.87
"17/10/2024 00:00:00",10384.061489,5860.720282,557.661655,3413.289552,552.39
"16/10/2024 00:00:00",8193.883921,4414.900822,510.754372,2583.368727,684.86
"15/10/2024 00:00:00",5852.367062,2794.462243,556.409966,1622.304853,879.19
"14/10/2024 00:00:00",1910.538254,146.956207,81.611587,82.23046,1599.74
"13/10/2024 00:00:00",2286.495724,386.156659,0,228.459065,1671.88
"12/10/2024 00:00:00",6646.755823,3915.445659,0,2267.560164,463.75
"11/10/2024 00:00:00",4039.939487,2211.30786,75.854778,1268.406849,484.37
"10/10/2024 00:00:00",8982.601743,5118.47012,514.646958,2969.354665,380.13
"09/10/2024 00:00:00",19844.572565,11888.375734,771.311041,6816.13579,368.75
"08/10/2024 00:00:00",30702.647219,18670.794013,2500.356859,8978.896347,552.6
"07/10/2024 00:00:00",28277.209781,17167.881934,2256.168033,8302.029814,551.13
"06/10/2024 00:00:00",18189.603341,10170.439279,1723.717591,5528.836471,766.61
"05/10/2024 00:00:00",22729.309936,12786.669465,1754.675293,6841.965178,1346
"04/10/2024 00:00:00",27546.455923,16489.276511,1922.920468,7691.608944,1442.65
"03/10/2024 00:00:00",5909.644301,3346.765049,0,1957.629252,605.25
"02/10/2024 00:00:00",5374.579501,2739.148609,0,1590.720892,1044.71
"01/10/2024 00:00:00",1999.95317,896.063475,0,537.039695,566.85
