Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"31/08/2020 00:00:00",25456.956313,14655.466323,2570.003231,7747.676759,483.81
"30/08/2020 00:00:00",17306.72,10044.453229,1639.292382,5139.094389,483.88
"29/08/2020 00:00:00",20215.771273,11757.822917,1805.133807,6170.294549,482.52
"28/08/2020 00:00:00",24770.167908,14621.996735,1866.363764,7800.397409,481.41
"27/08/2020 00:00:00",31211.572696,18008.520245,2377.528524,9953.973927,871.55
"26/08/2020 00:00:00",30112.603826,17050.353435,3201.529801,9057.52059,803.2
"25/08/2020 00:00:00",26800.880342,15366.070615,2417.205185,8279.274542,738.33
"24/08/2020 00:00:00",22163.455851,13893.107015,1316.609468,6455.999368,497.74
"23/08/2020 00:00:00",31010.683001,18588.116069,2871.62375,8430.203182,1120.74
"22/08/2020 00:00:00",34924.228001,17804.198342,3591.984253,9174.915406,4353.13
"21/08/2020 00:00:00",32094.981668,16956.800263,3268.948392,7983.663013,3885.57
"20/08/2020 00:00:00",32085.730562,18320.293425,3864.109375,9356.147762,545.18
"19/08/2020 00:00:00",29903.257821,19024.616514,2454.856609,7941.344698,482.44
"18/08/2020 00:00:00",30124.271685,19453.239631,2698.159188,7134.972866,837.9
"17/08/2020 00:00:00",31122.312804,18920.448733,2771.302201,7227.20187,2203.36
"16/08/2020 00:00:00",22671.82748,13414.664416,2310.78788,5922.035184,1024.34
"15/08/2020 00:00:00",27493.683612,16782.873865,2421.196987,6985.61276,1304
"14/08/2020 00:00:00",30938.980028,19012.083107,3296.369753,7373.887168,1256.64
"13/08/2020 00:00:00",29811.318819,19407.928735,2505.322338,7182.597746,715.47
"12/08/2020 00:00:00",31487.13838,19670.813212,3073.168098,7780.69707,962.46
"11/08/2020 00:00:00",31386.304744,19360.122884,3269.483865,7240.827995,1515.87
"10/08/2020 00:00:00",27464.825274,17617.063489,1722.330436,6304.571349,1820.86
"09/08/2020 00:00:00",23839.992874,14735.030341,1082.754589,5682.787944,2339.42
"08/08/2020 00:00:00",27481.148348,15695.258091,2141.268055,5894.500202,3750.122
"07/08/2020 00:00:00",27119.886553,15665.578266,2043.1847,5974.093587,3437.03
"06/08/2020 00:00:00",30238.43616,18752.594064,2715.362158,7011.159938,1759.32
"05/08/2020 00:00:00",29838.126089,18697.901214,1918.378991,6888.295884,2333.55
"04/08/2020 00:00:00",28370.223628,18389.705509,1997.043393,6279.884726,1703.59
"03/08/2020 00:00:00",27699.722454,17698.902789,2010.157713,5849.181952,2141.48
"02/08/2020 00:00:00",25629.888953,16048.432564,3337.471141,5332.085248,911.9
"01/08/2020 00:00:00",24382.465014,16374.599123,1631.761545,6376.104346,0
