Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"30/04/2025 00:00:00",35941.78724,19424.563507,529.191977,10133.151756,5854.88
"29/04/2025 00:00:00",34114.105246,17434.241654,1633.113073,9209.247519,5837.503
"28/04/2025 00:00:00",38340.567473,19298.043722,3079.022411,9695.49534,6268.006
"27/04/2025 00:00:00",32282.790149,16583.446294,764.055239,9295.788616,5639.5
"26/04/2025 00:00:00",31591.539391,15052.254909,2065.951418,8021.333064,6452
"25/04/2025 00:00:00",37276.241326,18898.407813,2189.914258,9907.419255,6280.5
"24/04/2025 00:00:00",37527.994438,18103.300195,3287.06475,9758.254493,6379.375
"23/04/2025 00:00:00",37872.446856,18769.748261,2581.581368,10346.467227,6174.65
"22/04/2025 00:00:00",37587.046726,18488.083778,2534.322286,10035.640662,6529
"21/04/2025 00:00:00",36118.243789,18231.412203,2374.647078,9793.434508,5718.75
"20/04/2025 00:00:00",27804.233597,14344.845034,668.468806,7980.779757,4810.14
"19/04/2025 00:00:00",28857.070003,15373.667164,488.34461,7970.378229,5024.68
"18/04/2025 00:00:00",28588.920927,15362.11012,275.88055,8106.928257,4844.002
"17/04/2025 00:00:00",32820.229263,17096.675586,604.145009,9405.048668,5714.36
"16/04/2025 00:00:00",32175.408439,16800.053001,1188.775056,8456.510382,5730.07
"15/04/2025 00:00:00",30091.248435,15719.233105,613.078326,8077.817004,5681.12
"14/04/2025 00:00:00",30924.605393,16498.162921,405.36136,8503.831112,5517.25
"13/04/2025 00:00:00",22617.620119,12340.296094,0,6908.744025,3368.58
"12/04/2025 00:00:00",28102.098482,14325.074913,0,7717.773569,6059.25
"11/04/2025 00:00:00",27224.424071,13451.636715,209.084609,7701.452747,5862.25
"10/04/2025 00:00:00",29963.245894,14906.777242,514.156781,8517.561871,6024.75
"09/04/2025 00:00:00",32669.604248,15757.025046,1545.088072,8919.77113,6447.72
"08/04/2025 00:00:00",35698.031425,17981.261975,2449.341894,10100.177556,5167.25
"07/04/2025 00:00:00",37866.560609,18623.092904,3070.535438,10538.322267,5634.61
"06/04/2025 00:00:00",33162.646987,16370.493968,2151.361241,9115.441778,5525.35
"05/04/2025 00:00:00",31577.290243,17121.531792,90.415384,9715.573067,4649.77
"04/04/2025 00:00:00",30964.27718,15322.150927,1833.394493,8641.69676,5167.035
"03/04/2025 00:00:00",26930.470626,14015.791808,1760.704162,7862.219656,3291.755
"02/04/2025 00:00:00",26270.262552,15672.275431,1736.200729,8861.786392,0
"01/04/2025 00:00:00",32785.817337,18472.127606,4038.781257,10274.908474,0
