Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"30/09/2025 01:00:00",31517.884871,17793.285796,2583.654839,9453.644236,1687.3
"29/09/2025 01:00:00",34403.857963,19105.549181,2931.421887,10077.386895,2289.5
"28/09/2025 01:00:00",30633.71486,17546.331083,790.89918,9754.484597,2542
"27/09/2025 01:00:00",37816.028511,20232.88357,2472.186867,10773.958074,4337
"26/09/2025 01:00:00",39054.945437,22371.13815,2368.709199,10877.858088,3437.24
"25/09/2025 01:00:00",28883.312847,16516.681776,2309.430194,7885.290877,2171.91
"24/09/2025 01:00:00",20380.843444,11082.525291,1632.492937,6201.575216,1464.25
"23/09/2025 01:00:00",24629.193803,13842.344272,1478.277318,7957.822213,1350.75
"22/09/2025 01:00:00",26881.575933,14750.513976,1854.039371,7968.872586,2308.15
"21/09/2025 01:00:00",27491.324699,15485.756352,2337.336824,8873.481523,794.75
"20/09/2025 01:00:00",32295.239974,17718.655962,2740.217886,9847.866126,1988.5
"19/09/2025 01:00:00",35286.296729,19228.203226,2385.808501,10705.535002,2966.75
"18/09/2025 01:00:00",35221.356118,18659.368622,3192.682349,10177.855147,3191.45
"17/09/2025 01:00:00",34190.343117,18564.301431,2670.424313,10239.867373,2715.75
"16/09/2025 01:00:00",33196.769002,17998.602254,2698.821015,10002.795733,2496.55
"15/09/2025 01:00:00",32250.019186,17355.658021,2384.328262,9886.282903,2623.75
"14/09/2025 01:00:00",24039.086994,13215.835817,0,6967.251177,3856
"13/09/2025 01:00:00",30648.49312,17048.044286,1131.764724,9727.43411,2741.25
"12/09/2025 01:00:00",34526.245585,19419.341703,2489.342973,10080.230909,2537.33
"11/09/2025 01:00:00",38922.893078,21343.606506,2639.160868,10811.625704,4128.5
"10/09/2025 01:00:00",32357.647817,18288.312026,3007.386438,9094.949353,1967
"09/09/2025 01:00:00",20925.991487,11402.440739,1843.807092,6492.993656,1186.75
"08/09/2025 01:00:00",22637.381882,12725.077646,1103.505514,7129.398722,1679.4
"07/09/2025 01:00:00",22112.619275,11880.834549,1936.696754,6775.697972,1519.39
"06/09/2025 01:00:00",18832.80276,10137.944759,1832.442616,5579.465385,1282.95
"05/09/2025 01:00:00",21964.415611,12588.063222,1286.228107,7107.724282,982.4
"04/09/2025 01:00:00",35616.948248,19747.487152,2399.142729,10529.318367,2941
"03/09/2025 01:00:00",40163.022865,21027.895252,3703.23037,10898.667243,4533.23
"02/09/2025 01:00:00",28658.517279,16300.411855,2393.622358,8502.983066,1461.5
"01/09/2025 01:00:00",23301.587599,12931.410863,1791.087219,7281.589517,1297.5
