Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"28/02/2025 00:00:00",30688.373795,15490.385964,840.955975,8574.161856,5782.87
"27/02/2025 00:00:00",31905.489272,16102.817939,1650.927266,9135.994067,5015.75
"26/02/2025 00:00:00",32526.787002,16165.906153,1426.216121,9085.414728,5849.25
"25/02/2025 00:00:00",34216.596849,17023.60115,1928.952799,9567.6629,5696.38
"24/02/2025 00:00:00",33665.207881,16380.220607,2051.901868,9127.465406,6105.62
"23/02/2025 00:00:00",24477.950364,12594.549017,0,7037.831347,4845.57
"22/02/2025 00:00:00",30356.160483,14838.470511,825.937106,8460.822866,6230.93
"21/02/2025 00:00:00",30919.048255,15572.869726,831.09923,8930.439299,5584.64
"20/02/2025 00:00:00",27876.338019,13782.578488,314.25575,7908.123781,5871.38
"19/02/2025 00:00:00",25866.749272,12797.745077,0,7331.644195,5737.36
"18/02/2025 00:00:00",29133.707847,14497.899498,0,8316.669149,6319.1392
"17/02/2025 00:00:00",24763.642587,11668.285235,0,6708.487352,6386.87
"16/02/2025 00:00:00",26884.584302,13178.771392,0,7265.06291,6440.75
"15/02/2025 00:00:00",32397.560666,17259.90737,151.204407,8704.248889,6282.2
"14/02/2025 00:00:00",36023.205293,17473.952764,4080.674188,7942.448341,6526.13
"13/02/2025 00:00:00",40061.870844,19362.065451,4079.700397,10128.554996,6491.55
"12/02/2025 00:00:00",39668.218118,19444.971158,4060.770969,10663.605991,5498.87
"11/02/2025 00:00:00",32746.132251,14928.673694,2809.301801,8621.646756,6386.51
"10/02/2025 00:00:00",26554.295479,12525.306845,1123.566469,7205.272165,5700.15
"09/02/2025 00:00:00",7419.878855,2071.963073,0,1194.315782,4153.6
"08/02/2025 00:00:00",6882.804298,2244.922455,0,1296.178843,3341.703
"07/02/2025 00:00:00",12877.865762,5002.609081,876.622528,2889.234153,4109.4
"06/02/2025 00:00:00",13075.828535,5362.109505,602.669744,3106.879286,4004.17
"05/02/2025 00:00:00",18771.499783,8928.790014,1415.190491,5171.229278,3256.29
"04/02/2025 00:00:00",18450.572581,9724.921775,0,5613.775806,3111.875
"03/02/2025 00:00:00",12876.541483,6947.428806,1086.186258,4046.296419,796.63
"02/02/2025 00:00:00",7908.654673,3524.139895,0,2037.484778,2347.03
"01/02/2025 00:00:00",8602.199926,3509.812994,0,2042.686932,3049.7
