Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"31/03/2022 00:00:00",27529.103629,16397.438567,2894.932668,8236.732394,0
"30/03/2022 00:00:00",28504.121118,16507.111199,3290.072754,8706.937165,0
"29/03/2022 00:00:00",27760.13014,16019.869203,3298.583496,8441.677441,0
"28/03/2022 00:00:00",24305.753398,14523.60195,2158.112035,7624.039413,0
"27/03/2022 00:00:00",20822.958338,13092.323365,1198.014031,6532.620942,0
"26/03/2022 00:00:00",24740.800033,14253.852157,3273.751984,7213.195892,0
"25/03/2022 00:00:00",24659.243262,13691.319165,2099.953217,6990.75088,1877.22
"24/03/2022 00:00:00",33909.922056,16474.17139,3082.465575,8623.715091,5729.57
"23/03/2022 00:00:00",33393.975808,16087.14963,2747.005988,8705.17019,5854.65
"22/03/2022 00:00:00",30801.144751,14469.543189,2035.044348,8046.567214,6249.99
"21/03/2022 00:00:00",30003.089802,15327.55552,1560.5047,7903.359582,5211.67
"20/03/2022 00:00:00",24991.718096,12396.471015,705.214293,6308.312788,5581.72
"19/03/2022 00:00:00",31809.912493,15866.810828,3105.852857,7845.368808,4991.88
"18/03/2022 00:00:00",35310.066553,17587.248485,2971.641603,9408.676465,5342.5
"17/03/2022 00:00:00",31312.692911,15109.786639,2768.943058,7681.073214,5752.89
"16/03/2022 00:00:00",33238.820267,15553.944554,3303.381453,8423.25426,5958.24
"15/03/2022 00:00:00",29220.712855,13704.210685,2356.06735,7033.31482,6127.12
"14/03/2022 00:00:00",25095.350296,11465.479667,1731.36581,6000.244819,5898.26
"13/03/2022 00:00:00",30588.294837,15577.150132,1938.387727,8035.466978,5037.29
"12/03/2022 00:00:00",36441.657449,18726.839404,2769.745839,9975.842206,4969.23
"11/03/2022 00:00:00",38656.024081,18912.995301,3593.688635,10048.250145,6101.09
"10/03/2022 00:00:00",39477.563988,19824.669258,3543.607888,10148.326842,5960.96
"09/03/2022 00:00:00",39259.839434,20229.308714,2865.884675,10589.506045,5575.14
"08/03/2022 00:00:00",36434.65202,18003.769135,3049.657937,9617.724948,5763.5
"07/03/2022 00:00:00",30984.487569,15638.151831,2794.775852,6965.929886,5585.63
"06/03/2022 00:00:00",19716.449975,8570.827093,956.634541,4438.948341,5750.04
"05/03/2022 00:00:00",24799.198561,11302.815305,1906.513616,5958.36964,5631.5
"04/03/2022 00:00:00",24898.691038,11472.542291,1886.744914,5975.273833,5564.13
"03/03/2022 00:00:00",24655.307823,12512.902791,1060.897349,6744.137683,4337.37
"02/03/2022 00:00:00",19567.794958,8853.356354,825.519792,4564.838812,5324.08
"01/03/2022 00:00:00",16674.651775,6173.118395,938.16156,3028.50182,6534.87
