Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"31/10/2025 01:00:00",29000.258844,18520.195522,0,8328.563322,2151.5
"30/10/2025 01:00:00",30814.570236,18605.369251,0,10044.840985,2164.36
"29/10/2025 01:00:00",26810.178888,15869.500896,872.369177,8890.368815,1177.94
"28/10/2025 01:00:00",24964.783848,13269.595617,2194.889549,7563.448682,1936.85
"27/10/2025 01:00:00",13772.762802,7374.062163,773.294548,4065.656091,1559.75
"26/10/2025 01:00:00",16006.391143,8567.162975,1148.660396,4736.817772,1553.75
"25/10/2025 01:00:00",20706.933674,11341.588275,1293.506941,6483.338458,1588.5
"24/10/2025 01:00:00",22384.806214,11839.825368,2028.157492,6646.543354,1870.28
"23/10/2025 01:00:00",27149.310337,15002.650577,2287.862382,8525.217378,1333.58
"22/10/2025 01:00:00",24246.013017,13554.338238,1580.590963,7485.583816,1625.5
"21/10/2025 01:00:00",25305.964573,13888.755376,1702.574593,7894.384604,1820.25
"20/10/2025 01:00:00",24709.293114,12817.539793,2079.293595,7234.974726,2577.485
"19/10/2025 01:00:00",21976.590602,11074.754237,1197.71368,6301.122685,3403
"18/10/2025 01:00:00",28279.93425,15627.68515,2354.691539,8865.057561,1432.5
"17/10/2025 01:00:00",36655.453907,20229.401622,3253.688392,10727.863893,2444.5
"16/10/2025 01:00:00",33872.893228,18340.574486,2549.604393,10263.914349,2718.8
"15/10/2025 01:00:00",30955.478314,17697.678148,2698.456786,8712.40338,1846.94
"14/10/2025 01:00:00",29916.905159,18560.8226,2016.007574,6438.074985,2902
"13/10/2025 01:00:00",29770.005435,18960.261863,1762.52592,6644.967652,2402.25
"12/10/2025 01:00:00",20455.125424,11300.439556,341.205774,5862.730094,2950.75
"11/10/2025 01:00:00",20913.136362,10843.689472,564.913421,5775.283469,3729.25
"10/10/2025 01:00:00",21214.195839,12425.046979,1488.527288,6299.621572,1001
"09/10/2025 01:00:00",19126.157431,10334.07267,1930.065144,5436.799617,1425.22
"08/10/2025 01:00:00",29696.21957,17937.061249,2276.462227,7012.696094,2470
"07/10/2025 01:00:00",30716.047205,18871.076151,3174.837118,7012.883936,1657.25
"06/10/2025 01:00:00",29717.15716,18929.403144,2356.925233,7019.578783,1411.25
"05/10/2025 01:00:00",29038.677374,18838.520815,1791.890026,6953.766533,1454.5
"04/10/2025 01:00:00",28643.300241,17736.128647,1341.614382,6835.557212,2730
"03/10/2025 01:00:00",28197.553412,17599.147754,1997.011384,7017.694274,1583.7
"02/10/2025 01:00:00",27646.258778,16690.052432,2002.049193,6948.897153,2005.26
"01/10/2025 01:00:00",27149.706471,16161.475643,2204.681321,6807.099507,1976.45
