Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"30/06/2025 00:00:00",37464.644826,19673.786099,2349.299016,10144.759711,5296.8
"29/06/2025 00:00:00",38208.041056,20190.940256,2744.83751,10363.46329,4908.8
"28/06/2025 00:00:00",39327.28529,20695.591048,3132.530227,10762.134015,4737.03
"27/06/2025 00:00:00",35260.984423,20285.94543,1495.43214,9782.866853,3696.74
"26/06/2025 00:00:00",37310.238335,20304.691141,3548.343837,9734.613357,3722.59
"25/06/2025 00:00:00",33911.539564,18823.261639,1417.4289,10019.549025,3651.3
"24/06/2025 00:00:00",35958.552586,19315.839957,2127.355535,10125.722094,4389.635
"23/06/2025 00:00:00",34515.071078,19381.712392,2158.361275,8993.127411,3981.87
"22/06/2025 00:00:00",26041.815975,15304.263879,0,6899.282096,3838.27
"21/06/2025 00:00:00",36740.536558,18389.72157,2630.648692,9420.166296,6300
"20/06/2025 00:00:00",38094.159425,19367.331861,2400.473557,10066.104007,6260.25
"19/06/2025 00:00:00",38799.993824,19561.233884,2652.668205,10458.091735,6128
"18/06/2025 00:00:00",36147.493836,18656.001061,2257.607178,9785.135597,5448.75
"17/06/2025 00:00:00",33263.94543,17571.283614,610.645309,9561.016507,5521
"16/06/2025 00:00:00",30548.156381,15389.48011,1041.490551,7996.38572,6120.8
"15/06/2025 00:00:00",25771.134398,13373.557737,975.794885,7572.230776,3849.551
"14/06/2025 00:00:00",23574.981731,12541.456535,1099.714419,6432.700777,3501.11
"13/06/2025 00:00:00",33525.914066,17963.927472,2360.801457,10109.725137,3091.46
"12/06/2025 00:00:00",33812.984499,18921.664898,1594.321766,9484.377835,3812.62
"11/06/2025 00:00:00",31148.361684,17360.442872,0,8771.318812,5016.6
"10/06/2025 00:00:00",27468.703822,14867.466291,0,7921.637531,4679.6
"09/06/2025 00:00:00",27460.071879,14901.117337,0,7693.954542,4865
"08/06/2025 00:00:00",22732.715436,12647.860076,0,6376.90536,3707.95
"07/06/2025 00:00:00",35249.006712,17697.599701,2082.13637,9553.020641,5916.25
"06/06/2025 00:00:00",28087.208428,16013.150723,0,7860.317705,4213.74
"05/06/2025 00:00:00",26881.288476,15290.601828,0,8323.936648,3266.75
"04/06/2025 00:00:00",28704.358253,16176.364896,121.100639,8928.392718,3478.5
"03/06/2025 00:00:00",29357.756371,15875.51321,0,8404.493161,5077.75
"02/06/2025 00:00:00",30108.572738,15918.91624,0,8459.919498,5729.737
"01/06/2025 00:00:00",22135.978922,13242.950277,0,4709.008645,4184.02
