Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"30/11/2021 00:00:00",33263.940567,19136.890987,3018.452741,8734.026839,2374.57
"29/11/2021 00:00:00",33176.926139,19212.545139,3075.980021,8659.280979,2229.12
"28/11/2021 00:00:00",27130.892046,14850.977269,1679.230975,6352.633802,4248.05
"27/11/2021 00:00:00",28705.101728,15056.471299,3412.747255,5491.163174,4744.72
"26/11/2021 00:00:00",35158.795147,18058.631168,3735.741086,7664.932893,5699.49
"25/11/2021 00:00:00",33711.836926,18327.491284,2608.566445,9949.019197,2826.76
"24/11/2021 00:00:00",35073.711948,18863.696598,3826.21253,10157.62282,2226.18
"23/11/2021 00:00:00",33404.344249,18187.66968,4075.865951,9476.538618,1664.27
"22/11/2021 00:00:00",30908.070734,17927.809445,2844.134039,8951.50725,1184.62
"21/11/2021 00:00:00",23725.202586,14749.946032,2126.269187,6171.367367,677.62
"20/11/2021 00:00:00",30663.193708,17873.131717,2557.75869,8683.933301,1548.37
"19/11/2021 00:00:00",30686.504287,18287.095482,1512.346127,9721.822678,1165.24
"18/11/2021 00:00:00",37014.231708,19905.235752,2673.735608,10865.860348,3569.4
"17/11/2021 00:00:00",35423.057333,19898.373248,2624.123819,10638.930266,2261.63
"16/11/2021 00:00:00",36809.68423,19911.075465,3930.956926,10624.621839,2343.03
"15/11/2021 00:00:00",34425.199117,18325.98864,3710.965459,9279.185018,3109.06
"14/11/2021 00:00:00",25927.696838,13854.041663,2928.801221,6179.973954,2964.88
"13/11/2021 00:00:00",24297.604336,13403.662868,1047.576504,6551.724964,3294.64
"12/11/2021 00:00:00",30575.989129,18133.597789,1418.776064,8793.155276,2230.46
"11/11/2021 00:00:00",32008.978149,18355.419729,2218.365668,9396.182752,2039.01
"10/11/2021 00:00:00",31083.620699,16506.995874,3160.782458,7860.462367,3555.38
"09/11/2021 00:00:00",31921.132718,17204.733931,3359.384156,9021.334631,2335.68
"08/11/2021 00:00:00",34010.471355,18271.594753,3359.575026,9672.101576,2707.2
"07/11/2021 00:00:00",28310.282297,15745.034241,1335.748212,7364.339844,3865.16
"06/11/2021 00:00:00",29336.095531,16253.360811,1078.090827,8405.443893,3599.2
"05/11/2021 00:00:00",30610.751128,15823.532192,2800.7024,7669.136536,4317.38
"04/11/2021 00:00:00",28435.595607,15007.294015,2754.530315,6780.551277,3893.22
"03/11/2021 00:00:00",25873.125201,16342.437058,1738.27461,6291.963533,1500.45
"02/11/2021 00:00:00",22555.450989,15893.72527,747.631253,5914.094466,0
"01/11/2021 00:00:00",27988.113599,16792.265275,3114.850572,8080.997752,0
