Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"31/07/2020 00:00:00",24119.247588,16734.50783,1296.198593,6088.541165,0
"30/07/2020 00:00:00",25541.603835,17475.72121,1841.878141,6224.004484,0
"29/07/2020 00:00:00",26439.947573,18715.16251,771.390887,6463.304176,490.09
"28/07/2020 00:00:00",27414.698792,16969.850957,469.151973,5629.145862,4346.55
"27/07/2020 00:00:00",26444.498758,17657.74096,753.944316,5389.143482,2643.67
"26/07/2020 00:00:00",25591.425109,16985.321492,806.871941,5843.131676,1956.1
"25/07/2020 00:00:00",25631.284083,16802.738621,658.856794,6211.938668,1957.75
"24/07/2020 00:00:00",26623.727321,16536.531071,378.713335,5837.152915,3871.33
"23/07/2020 00:00:00",28966.710334,17872.613536,1071.832637,5527.174161,4495.09
"22/07/2020 00:00:00",29357.954011,18265.882512,1445.340495,5082.291004,4564.44
"21/07/2020 00:00:00",28597.752825,17774.048869,1762.13759,5080.536366,3981.03
"20/07/2020 00:00:00",27416.709636,17432.14988,1090.410409,5470.829347,3423.32
"19/07/2020 00:00:00",22979.44128,15463.777722,1764.204762,4249.798796,1501.66
"18/07/2020 00:00:00",25366.735139,15560.981748,1616.830856,4900.202535,3288.72
"17/07/2020 00:00:00",26984.944405,15280.561612,1621.430143,5494.41265,4588.54
"16/07/2020 00:00:00",34420.433421,18496.719442,3810.133948,7114.280031,4999.3
"15/07/2020 00:00:00",31310.228945,17024.318694,2753.427477,6053.302774,5479.18
"14/07/2020 00:00:00",26373.237188,15882.98352,1405.6496,5841.614068,3242.99
"13/07/2020 00:00:00",24818.22449,14490.551027,1528.691428,6358.172035,2440.81
"12/07/2020 00:00:00",21745.160715,13354.418012,597.615247,5348.177456,2444.95
"11/07/2020 00:00:00",21759.672366,14697.842734,0,5116.399632,1945.43
"10/07/2020 00:00:00",25125.581532,16080.348754,1232.065404,5768.417374,2044.75
"09/07/2020 00:00:00",25998.486009,15961.949685,1851.983421,6388.012903,1796.54
"08/07/2020 00:00:00",28198.149218,16839.602968,2079.574601,6638.921649,2640.05
"07/07/2020 00:00:00",27048.742226,15582.288694,1646.493348,6068.490184,3751.47
"06/07/2020 00:00:00",23860.600073,14088.695089,792.578857,5605.226127,3374.1
"05/07/2020 00:00:00",20308.526359,12209.777291,515.429088,5396.57998,2186.74
"04/07/2020 00:00:00",23332.246145,13120.604942,792.579566,5290.471637,4128.59
"03/07/2020 00:00:00",28313.843732,15798.738896,2509.714289,6712.860547,3292.53
"02/07/2020 00:00:00",26949.1427,16048.592013,1993.530058,6612.690629,2294.33
"01/07/2020 00:00:00",26082.607957,15319.273811,2167.107608,7470.926538,1125.3
