Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"31/05/2023 00:00:00",27706.581455,16117.732759,1402.154538,7558.744158,2627.95
"30/05/2023 00:00:00",29954.577134,18139.304793,1865.413076,7736.719265,2213.14
"29/05/2023 00:00:00",31658.495947,17815.859865,2336.023425,7654.742657,3851.87
"28/05/2023 00:00:00",31306.216689,17046.404888,956.963673,7516.468128,5786.38
"27/05/2023 00:00:00",33741.034385,17389.811332,2598.466386,7675.926667,6076.83
"26/05/2023 00:00:00",33363.641494,18107.852505,1878.894056,7629.914933,5746.98
"25/05/2023 00:00:00",31259.161526,17506.433,2686.428971,7721.179555,3345.12
"24/05/2023 00:00:00",31389.652373,15672.757782,2480.47752,7312.917071,5923.5
"23/05/2023 00:00:00",32592.365407,16203.811831,2863.57756,7311.976016,6213
"22/05/2023 00:00:00",34720.131165,17876.681179,2563.987517,9537.582469,4741.88
"21/05/2023 00:00:00",27100.059928,12616.43244,2617.745894,7396.331594,4469.55
"20/05/2023 00:00:00",31136.748236,16767.671929,2179.932917,9781.13339,2408.01
"19/05/2023 00:00:00",33222.113566,18065.099637,2036.20117,10445.862759,2674.95
"18/05/2023 00:00:00",34026.888025,18811.746323,2206.639393,10710.092309,2298.41
"17/05/2023 00:00:00",27722.714293,15836.668255,1428.837225,7938.028813,2519.18
"16/05/2023 00:00:00",27859.428448,16450.796207,2789.415012,5068.047229,3551.17
"15/05/2023 00:00:00",25606.423951,13507.23302,2472.44969,4806.441241,4820.3
"14/05/2023 00:00:00",21718.349836,11239.061958,1335.8,5155.667878,3987.82
"13/05/2023 00:00:00",28320.311924,15476.853413,2418.779622,6911.308889,3513.37
"12/05/2023 00:00:00",31169.918116,15803.659232,1885.738781,9193.400103,4287.12
"11/05/2023 00:00:00",31326.92045,15237.05906,1835.289423,8809.714967,5444.857
"10/05/2023 00:00:00",30180.957821,15189.944379,1073.474135,8703.279307,5214.26
"09/05/2023 00:00:00",34157.868064,18687.663453,2655.996759,10625.337852,2188.87
"08/05/2023 00:00:00",37721.801502,19771.102535,3258.113494,10614.585473,4078
"07/05/2023 00:00:00",40937.73463,21070.866739,3797.197555,11280.700336,4788.97
"06/05/2023 00:00:00",41901.505655,21151.33146,3838.177484,11053.866711,5858.13
"05/05/2023 00:00:00",34538.184302,17594.039982,2037.1025,9711.25182,5195.79
"04/05/2023 00:00:00",30499.529721,14230.655626,2628.457534,8241.036561,5399.38
"03/05/2023 00:00:00",29810.246989,14998.660378,961.396953,8718.639658,5131.55
"02/05/2023 00:00:00",35637.35384,17703.941296,1379.030641,10033.881903,6520.5
"01/05/2023 00:00:00",29496.082673,13610.925833,1875.056056,7773.470784,6236.63
