"Fecha","EnergiaCsr","EnergiaMol","EnergiaMaz","EnergiaSop","EnergiaMsf"
"20/03/2026 00:00:00","36044.587134","19471.644158","2895.226363","7519.966613","6157.75"
"19/03/2026 00:00:00","35841.924391","19218.206251","2793.0251820000003","7308.192958","6522.499999999999"
"18/03/2026 00:00:00","36405.632713","19085.398417","3655.073817","7215.860479","6449.3"
"17/03/2026 00:00:00","34941.948515","18460.083684","2773.692264","7181.272567000002","6526.900000000001"
"16/03/2026 00:00:00","39818.744832000004","22917.749089999998","2871.1260010000005","7767.619740999999","6262.25"
"15/03/2026 00:00:00","39496.288198","22540.71992","2847.270495","7758.467783","6349.83"
"14/03/2026 00:00:00","37878.677315","22937.757247","1979.600489","6763.079579","6198.24"
"13/03/2026 00:00:00","33749.69218","17816.488247","2372.405464","7159.698469","6401.1"
"12/03/2026 00:00:00","30789.284749","15334.695055999997","1690.7540339999998","7235.235659","6528.6"
"11/03/2026 00:00:00","25272.094819","11066.675728999997","1790.557426","6168.411663999999","6246.45"
"10/03/2026 00:00:00","30379.262371","14844.578427","2206.318305","6815.905638999999","6512.46"
"09/03/2026 00:00:00","26618.874984","11542.332899999998","2071.889971","6481.102112999999","6523.549999999998"
"08/03/2026 00:00:00","21740.770301","8750.382233","1404.4062479999998","5056.478819999999","6529.503000000001"
"07/03/2026 00:00:00","19882.013991","7933.027456","826.962462","4598.0240730000005","6523.999999999999"
"06/03/2026 00:00:00","23496.978964999995","10036.458296","1117.790603","5831.930066","6510.799999999999"
"05/03/2026 00:00:00","22726.045983000004","8963.067485999998","2325.084064","5253.494433","6184.4"
"04/03/2026 00:00:00","28574.516000000007","12935.817978000005","3203.567323","6725.230698999999","5709.9"
"03/03/2026 00:00:00","30679.108021","15043.085574000002","2304.445352","7226.727095000001","6104.85"
"02/03/2026 00:00:00","30359.35260200001","16390.282841999997","2273.511761","6802.157999","4893.400000000001"
"01/03/2026 00:00:00","21845.324688","9942.134664","1224.8227679999998","5282.367256","5396.0"
