Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"30/11/2020 00:00:00",16238.514527,9294.646653,1684.176791,4775.381083,484.31
"29/11/2020 00:00:00",10968.416204,6580.791156,727.034243,3176.770805,483.82
"28/11/2020 00:00:00",11772.566765,7092.294333,731.275078,3299.627354,649.37
"27/11/2020 00:00:00",15114.453918,9287.899485,359.570409,4527.134024,939.85
"26/11/2020 00:00:00",24796.354751,14011.151715,2062.980042,7251.972994,1470.25
"25/11/2020 00:00:00",19409.918742,10741.041585,1486.64662,5487.040537,1695.19
"24/11/2020 00:00:00",19625.639277,9081.481795,1557.764523,4616.332959,4370.06
"23/11/2020 00:00:00",13530.490473,7437.125293,1148.066753,3578.448427,1366.85
"22/11/2020 00:00:00",9959.658987,6306.215053,591.99729,2849.396644,212.05
"21/11/2020 00:00:00",10622.575614,6368.0976,684.154576,3265.653438,304.67
"20/11/2020 00:00:00",12115.47791,6774.47514,1917.730543,3218.652227,204.62
"19/11/2020 00:00:00",12296.914678,7509.5661,860.215386,3724.833192,202.3
"18/11/2020 00:00:00",20204.710767,12074.27637,1432.445537,6494.46886,203.52
"17/11/2020 00:00:00",19217.859653,11767.857125,1102.139415,6144.673113,203.19
"16/11/2020 00:00:00",19274.189183,11135.111787,2185.386254,5748.851142,204.84
"15/11/2020 00:00:00",8456.519368,5540.348285,652.830596,2065.660487,197.68
"14/11/2020 00:00:00",13663.340923,8149.55799,1248.835414,4064.257519,200.69
"13/11/2020 00:00:00",20393.072741,12266.16352,1640.240935,6280.258286,206.41
"12/11/2020 00:00:00",19811.890818,11916.180324,1765.551999,5877.908495,252.25
"11/11/2020 00:00:00",25507.553329,14826.942042,2945.813403,7451.147884,283.65
"10/11/2020 00:00:00",23245.405948,13280.166757,2679.605281,6982.09391,303.54
"09/11/2020 00:00:00",19898.797899,11739.951322,2056.974342,5815.372235,286.5
"08/11/2020 00:00:00",13141.077017,7770.200281,1258.064814,3823.311922,289.5
"07/11/2020 00:00:00",14837.459521,8774.124297,1175.066623,4596.018601,292.25
"06/11/2020 00:00:00",22874.694457,13474.506675,2282.646565,6825.031217,292.51
"05/11/2020 00:00:00",24302.566327,14497.925497,2628.414385,6860.856445,315.37
"04/11/2020 00:00:00",22021.439657,12912.082159,2451.378097,6362.789401,295.19
"03/11/2020 00:00:00",21587.410484,12659.926512,1912.864164,6535.119808,479.5
"02/11/2020 00:00:00",21140.100013,11974.910582,2157.672493,6523.376938,484.14
"01/11/2020 00:00:00",21802.829309,12806.425036,2055.531883,6457.95239,482.92
