"Fecha","EnergiaCsr","EnergiaMol","EnergiaMaz","EnergiaSop","EnergiaMsf"
"23/04/2026 00:00:00","1370.040826","753.263289","123.329101","431.698436","61.75"
"22/04/2026 00:00:00","38267.552056","20158.172416","3262.785217","10257.884422999998","4588.710000000001"
"21/04/2026 00:00:00","37956.83416","19868.612723","3099.609744","10479.611693000004","4509.0"
"20/04/2026 00:00:00","31691.788186","15113.575956","2110.079498","8348.132732","6120.0"
"19/04/2026 00:00:00","18633.649585","7537.432748","734.9756330000002","4406.791204","5954.45"
"18/04/2026 00:00:00","23593.948665","10425.856349","1354.9171700000002","6057.675146000001","5755.5"
"17/04/2026 00:00:00","21600.025377000005","9141.364758","876.980533","5312.930085999999","6268.749999999999"
"16/04/2026 00:00:00","26038.871385","11540.319547","1827.436656","6683.775181999999","5987.34"
"15/04/2026 00:00:00","31248.536152","15935.797258","3227.721773","9272.317120999998","2812.7"
"14/04/2026 00:00:00","33783.71643200001","18096.150832","2871.3922229999994","10007.923377","2808.25"
"13/04/2026 00:00:00","29563.536328","15453.724358999998","2312.005541","8915.446428000001","2882.36"
"12/04/2026 00:00:00","17923.321762","9579.479568999996","524.71012","5432.912073","2386.22"
"11/04/2026 00:00:00","20908.180318","10814.93481","551.17218","6198.573327999999","3343.5"
"10/04/2026 00:00:00","23869.597279","11989.635379","946.022145","6683.689755","4250.25"
"09/04/2026 00:00:00","20880.846020000008","10895.437379","609.390225","6064.268416000001","3311.75"
"08/04/2026 00:00:00","21878.807087","11179.360662000005","656.5215999999999","6200.064825","3842.86"
"07/04/2026 00:00:00","26628.352924000003","11985.556653999998","2101.238051","6490.8082190000005","6050.75"
"06/04/2026 00:00:00","26298.474769","13010.957164","2179.8906580000003","6410.276946999999","4697.35"
"05/04/2026 00:00:00","24477.965182","12955.519258000002","2049.953284","6991.29264","2481.2"
"04/04/2026 00:00:00","27141.532131","16032.041455","1926.224514","7615.946162000002","1567.32"
"03/04/2026 00:00:00","25361.729417999995","14261.775719","2669.115756","6989.087942999999","1441.75"
"02/04/2026 00:00:00","36090.626731","21540.610011","3849.043498","7703.913222","2997.06"
"01/04/2026 00:00:00","35485.565441","20558.596139000005","3731.794894","7493.934407999999","3701.24"
