Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"30/09/2023 00:00:00",15075.131251,8238.581723,2091.518822,4554.910706,190.12
"29/09/2023 00:00:00",29376.461081,18267.597012,3394.72913,7493.884939,220.25
"28/09/2023 00:00:00",32079.515101,20110.483004,4080.846471,7431.705626,456.48
"27/09/2023 00:00:00",28359.407383,18181.764339,2682.601073,7134.869971,360.172
"26/09/2023 00:00:00",22477.28959,14202.305343,2367.248014,5574.986233,332.75
"25/09/2023 00:00:00",24014.326942,15151.527329,2203.40268,6316.776933,342.62
"24/09/2023 00:00:00",14014.327514,7290.817017,2247.112359,4203.648138,272.75
"23/09/2023 00:00:00",24716.34863,13709.207577,4022.786517,6689.354536,295
"22/09/2023 00:00:00",30648.771273,18570.690057,2620.352718,7687.378498,1770.35
"21/09/2023 00:00:00",26822.062489,17021.170735,2268.161297,6888.480457,644.25
"20/09/2023 00:00:00",21184.203367,12584.078573,1824.223745,6388.651049,387.25
"19/09/2023 00:00:00",17991.719655,10031.409327,1747.73421,5813.556118,399.02
"18/09/2023 00:00:00",20745.447765,12044.557446,2349.905365,5987.234954,363.75
"17/09/2023 00:00:00",13857.448667,8173.701265,814.695088,4077.052314,792
"16/09/2023 00:00:00",11973.925716,7062.926075,608.357682,3782.591959,520.05
"15/09/2023 00:00:00",12009.949435,7082.984222,450.980827,4126.234386,349.75
"14/09/2023 00:00:00",17563.513349,9368.880587,2472.593225,5323.039537,399
"13/09/2023 00:00:00",26387.821958,15633.620732,2559.054993,7217.276233,977.87
"12/09/2023 00:00:00",18927.931016,11544.339714,1097.223397,5575.117905,711.25
"11/09/2023 00:00:00",12931.371112,7746.183336,1065.767761,3727.920015,391.5
"10/09/2023 00:00:00",11653.79343,6939.905881,725.958028,3539.399521,448.53
"09/09/2023 00:00:00",17021.079733,11379.199156,1407.546245,3851.834332,382.5
"08/09/2023 00:00:00",24133.509706,16936.783185,2364.412003,3892.364518,939.95
"07/09/2023 00:00:00",20607.176544,13498.494944,1920.692436,3736.989164,1451
"06/09/2023 00:00:00",13528.336542,8023.029352,983.22881,3494.72838,1027.35
"05/09/2023 00:00:00",13641.052701,9143.898799,289.341694,3849.092208,358.72
"04/09/2023 00:00:00",18302.728463,13555.662338,934.015595,3346.37053,466.68
"03/09/2023 00:00:00",31849.564351,21234.838285,3404.764353,6766.461713,443.5
"02/09/2023 00:00:00",33132.038055,21480.138713,3131.298518,7760.480824,760.12
"01/09/2023 00:00:00",31876.560077,21443.672721,2152.096211,7769.541145,511.25
