"Fecha","EnergiaCsr","EnergiaMol","EnergiaMaz","EnergiaSop","EnergiaMsf"
"14/07/2026 00:00:00","2192.228336","1135.0620760000002","262.097401","667.568859","127.5"
"13/07/2026 00:00:00","35435.08935499999","18999.045526","3455.530463000001","10525.263366","2455.25"
"12/07/2026 00:00:00","32129.105760999995","18526.921571","2193.871988","10390.062202","1018.25"
"11/07/2026 00:00:00","35600.00702999999","20633.049791000005","1753.8717360000005","11270.585503","1942.5"
"10/07/2026 00:00:00","38973.05289199999","21400.531006","3480.9310480000004","11463.090837999998","2628.5"
"09/07/2026 00:00:00","39833.670383","22172.190752000002","3711.0681959999997","11465.911435000002","2484.5"
"08/07/2026 00:00:00","38296.772701","21144.062694000004","2535.984805","11337.445202","3279.28"
"07/07/2026 00:00:00","40196.59654299999","23322.187474","2843.106984","11504.332085","2526.9700000000003"
"06/07/2026 00:00:00","41679.749864","22477.068593000004","3824.944205","11153.487066000002","4224.25"
"05/07/2026 00:00:00","40682.538807","26143.848344","959.665899","8731.074563999999","4847.95"
"04/07/2026 00:00:00","44672.09102600001","24773.457778","2273.4393789999995","11104.233869","6520.96"
"03/07/2026 00:00:00","43701.625742","23390.465526","2449.371136","11330.789080000002","6531.0"
"02/07/2026 00:00:00","36782.116838","18742.493353","1849.747895","9713.87559","6476.0"
"01/07/2026 00:00:00","32748.874255","17546.703369","2313.866943","9828.303942999995","3060.0"
