"Fecha","EnergiaCsr","EnergiaMol","EnergiaMaz","EnergiaSop","EnergiaMsf"
"19/02/2026 00:00:00","35125.49959600001","17967.414898999996","2962.0067460000005","7668.327950999999","6527.75"
"18/02/2026 00:00:00","33365.015294","18067.756837","2155.562544","6972.045913000001","6169.65"
"17/02/2026 00:00:00","29487.440655999995","13758.835967999998","2290.174146","6929.930542000002","6508.499999999999"
"16/02/2026 00:00:00","25127.006342000004","10751.111993","3168.3200419999994","6084.054307","5123.52"
"15/02/2026 00:00:00","24456.382394","11275.499393999997","2485.226535999999","6515.156464","4180.5"
"14/02/2026 00:00:00","26500.487943000004","12405.92472","2803.190083","6213.523139999999","5077.85"
"13/02/2026 00:00:00","19758.678428000003","8814.100271000001","1013.538565","5142.789592000001","4788.25"
"12/02/2026 00:00:00","26660.748168","12617.482000999998","2312.899084","6518.117083000001","5212.25"
"11/02/2026 00:00:00","28604.584841","14814.997852","1305.688248","7361.248741000001","5122.65"
"10/02/2026 00:00:00","35367.457069000004","18709.297267","2589.798271","7771.711531000001","6296.65"
"09/02/2026 00:00:00","34657.498742","18317.828714000003","2632.558173","7507.361855","6199.75"
"08/02/2026 00:00:00","28249.932532","14208.527603000004","1356.7812030000002","6703.023725999999","5981.599999999999"
"07/02/2026 00:00:00","29747.572281","15151.031022999996","718.078363","7352.362894999999","6526.1"
"06/02/2026 00:00:00","39574.470633","22653.122208","2603.2259590000003","7792.922466","6525.2"
"05/02/2026 00:00:00","37001.088146","21009.677492","1693.119234","7775.64142","6522.65"
"04/02/2026 00:00:00","30807.293168","19038.224742999995","451.62052299999993","6136.794901999999","5180.653"
"03/02/2026 00:00:00","29342.69748","18497.255399","461.300411","5345.141669999999","5039.0"
"02/02/2026 00:00:00","23668.195996","12877.782579","0.0","6541.910417000001","4248.503"
"01/02/2026 00:00:00","7425.004836999999","1625.635873","515.299448","930.569516","4353.5"
