Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"30/06/2022 00:00:00",28048.261197,16881.365547,0,8504.49565,2662.4
"29/06/2022 00:00:00",30257.945819,16198.920539,2155.104701,8656.920579,3247
"28/06/2022 00:00:00",30018.716164,16295.921783,2692.715977,8072.448404,2957.63
"27/06/2022 00:00:00",28431.036425,14360.627059,1277.905963,6488.263403,6304.24
"26/06/2022 00:00:00",24841.310128,13144.31866,336.028199,5441.203269,5919.76
"25/06/2022 00:00:00",30911.241297,16522.841532,0,7924.149765,6464.25
"24/06/2022 00:00:00",31552.009461,14965.439585,2923.837862,7254.352014,6408.38
"23/06/2022 00:00:00",27689.913602,14039.22075,2038.908705,6947.534147,4664.25
"22/06/2022 00:00:00",25871.042388,15331.404682,2592.315417,5757.202289,2190.12
"21/06/2022 00:00:00",25918.915452,13873.755621,3015.17289,6482.658941,2547.328
"20/06/2022 00:00:00",26224.84503,14619.033433,3665.539509,4429.642088,3510.63
"19/06/2022 00:00:00",21282.541896,13866.432505,992.100826,4372.108565,2051.9
"18/06/2022 00:00:00",23932.319497,14738.732418,2659.18541,4717.921669,1816.48
"17/06/2022 00:00:00",30513.711713,17813.689943,3686.315963,6791.921807,2221.784
"16/06/2022 00:00:00",31758.166381,17649.771766,3466.489243,8700.335372,1941.57
"15/06/2022 00:00:00",28675.085537,15508.21935,2733.737233,7192.628954,3240.5
"14/06/2022 00:00:00",25563.26747,14917.370843,1891.24153,6434.035097,2320.62
"13/06/2022 00:00:00",27003.487493,15815.355669,253.427459,6730.324365,4204.38
"12/06/2022 00:00:00",25251.488653,13120.627671,2017.884089,5111.986893,5000.99
"11/06/2022 00:00:00",25378.427868,13878.107148,2043.437298,5352.723422,4104.16
"10/06/2022 00:00:00",28305.287618,14812.608006,2020.702319,6489.477293,4982.5
"09/06/2022 00:00:00",28750.115469,15566.070685,1931.561343,6498.613441,4753.87
"08/06/2022 00:00:00",27520.334406,15599.132701,2563.533231,6224.035474,3133.633
"07/06/2022 00:00:00",26847.006746,15557.09147,2455.317963,6336.347313,2498.25
"06/06/2022 00:00:00",25371.882979,15103.269356,1659.215626,5631.177997,2978.22
"05/06/2022 00:00:00",23680.765685,14105.97672,1801.646756,3847.352209,3925.79
"04/06/2022 00:00:00",24795.596017,14511.788725,1334.842736,3987.044556,4961.92
"03/06/2022 00:00:00",25773.200181,14682.563083,3029.76616,5588.370938,2472.5
"02/06/2022 00:00:00",29243.250668,15936.210113,3149.232301,7070.438254,3087.37
"01/06/2022 00:00:00",29236.280192,16814.638812,1078.161982,8111.459398,3232.02
